,File Name,Original Language,Translated Language,Translated Transcription,Original Transcription
0,websdr_recording_2022-02-28T20_35_08Z_3305.0kHz.wav,pl,en,"The end of war. Well, save. I haven't heard the belt in Karia. The end of war. 4 jackdaws, 2 large and 2 small. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. Lampada 28. 2 large and 2 small. True? No no no no no. No, you sausage, she pointed out. Kniech, Kniecz of war. Please. Lampada 28. 2 large and 2 small. You don't understand Russian or what? The end of the war. And you little sausage. Where do you know what to fuck? The end of war. The end of war."," Kaniecz wojny. No, spasiba. Ja pasu w Karii coraz nie usłyszał. Kaniecz wojny. 4 kawki, 2 duże i 2 małe. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. Lampada 28. 2 duże i 2 małe. Prawda? Nie, nie, nie, nie, nie. Nie ma, ci kiełba, wskazało. Kaniecz, kaniecz wojny. Proszę. Lampada 28. 2 duże i 2 małe. Nie rozumiesz po rosyjsku, czy po jakim? Kaniec wojny. No i małe ci kiełba. Gdzie wiesz, co się wjebać? Kaniecz wojny. Kaniecz wojny."
0,websdr_recording_2022-02-28T20_35_18Z_3305.0kHz.wav,pl,en,"I can't repeat it, it went. go home. No, two, go home. Go home guys. go home. Stop the war and go home. He got carried away, you come, stop, one more time, man. No, no, no, war's over, war's over, little ones. Go home, go home. failed. End of the war. Well, save. go home. go home. End of the war. Lamp 28, two byes from each other, two babies from each other. Almost? Yes Yes Yes. No no no no. No, malciki, I condemned you, end, end of conversation, end of war. they went. I accepted. Lamp 28, two byes, two children of each other. I ran away. You, and you don't understand Russian, or what should I indicate? Well, the end of the war, they went home. Yes. And little ones, whore. Where are you going to fuck? End of the war. End of the war."," Nie mogę powtórzyć, poszło on. Go home. Nie, dwajny, go home. Go home, guys. Go home. Stop the war and go home. Ponioł, nachodzisz, stoj, jeszcze raz, stary. Nie, nie, nie, koniec wojny, koniec wojny, malciki. Go home, go home. Ponioł. Koniec wojny. No, spasiba. Go home. Go home. Koniec wojny. Lampa 28, dwa bajsy z siebie, dwa malci z siebie. Prawie? Tak, tak, tak. Nie, nie, nie, nie. Nie, malciki, ja wam skazał, koniec, koniec rozmowy, koniec wojny. Poszli. Ja przyjąłem. Lampa 28, dwa bajsy, dwa malci z siebie. Uciekłem. Ty, a ty nie poniemajesz po ruski, czy po jakiemu ja mam wskazać? No, koniec wojny, poszli do domu. Tak. No i malciki, kurwa. Gdzie wy sta się wjebać? Koniec wojny. Koniec wojny."
0,websdr_recording_2022-02-28T22_03_17Z_3305.0kHz.wav,en,en, Hitting Fork Puffs Massive Building, Hitting Fork Puffs Massive Building
0,websdr_recording_2022-02-28T22_08_06Z_3305.0kHz.wav,ru,en,"""500 people live in Pakistan..."" ""Nerukhomorum""", «В пакистане 500 человек живет...» «Нерухоморум»
0,websdr_recording_2022-02-28T22_10_35Z_3305.0kHz.wav,ru,en,😎, 😎
0,websdr_recording_2022-02-28T22_12_42Z_3305.0kHz.wav,ru,en,We are for Kurgan and for the Kurgan army! Pandemic of the Russian army!, Мы за Курган и за Курганскую армию! Пандемия русской армии!
0,websdr_recording_2022-03-01T00_17_52Z_3305.0kHz.wav,ru,en,Welcome! Heard? I understand you well! Give me the right way! Let me go! Welcome!, Прием! Слышал? Разбираю тебя хорошо! Дай мне путь в правую! Отпусти меня! Прием!
0,websdr_recording_2022-03-01T03_17_01Z_3305.0kHz.wav,ru,en,"Reception. Buran and Almaz, reception. Diamond, I'm Buran. R-ka is not ready yet. There is not enough tension. I'm Buran, over. Yes, well, fuck you, fucking sheep. You stand there, damn it, for three days, damn it. Reception. I am Buran, three cities. Amzeev's mother comes in when she's ready, damn it, damn it, fucking hands, damn it. I'm Buran, I'm taking action. Launch vehicle, launch vehicle, reception. I'm Buran, three sydas, I understand. To be continued."," Прием. Буран и Алмаз, прием. Алмаз, я Буран. Р-ка пока не готова. Напряжения не хватает. Я Буран, прием. Да, ну вас нахуй, баранов, ебаных. Вы там стоите, блядь, трое суток, блядь. Прием. Я Буран, три сыда. Входит Амзеевская мать, когда будет готова, блядь, пиздец, ебаных рук, блядь. Я Буран, принимаю меры. Стартовый аппарат, стартовый аппарат, прием. Я Буран, три сыда, понял. Продолжение следует."
0,websdr_recording_2022-03-01T03_18_55Z_3305.0kHz.wav,en,en," Transcribed by https://otter.ai Transcribed by https://otter.ai German to Buran, over. German to Buran, over. German to Buran, over. German to Buran, over. I don't get it."," Transcribed by https://otter.ai Transcribed by https://otter.ai German to Buran, over. German to Buran, over. German to Buran, over. German to Buran, over. I don't get it."
0,websdr_recording_2022-03-01T03_23_57Z_3305.0kHz.wav,ru,en,"Attention, Buran, over. Salmaz, Salmaz, Buran, reception. Transpation, Buran, reception. Salmaz, Salmaz, Buran, reception. Salmaz, Salmaz, Buran, reception. Salmaz, Salmaz, Buran, reception. Salmaz, I'm Buran, I'm trying to sing. I'm trying to poop. Here, Artem, call me, I'll call you back now. 14288, 2000 14288, Egor. 14288, 2000. 1-4. 1. Parking slowly, on the gavit. 1-5. 4. 2. 8. 8. 2000. Zo extremes On the upper side Ok, got it"," Внимание, Буран, прием. Салмаз, Салмаз, Буран, прием. Транспация, Буран, прием. Салмаз, Салмаз, Буран, прием. Салмаз, Салмаз, Буран, прием. Салмаз, Салмаз, Буран, прием. Салмаз, я Буран, пытаюсь поэркивать. Пытаюсь поэркивать. Вот, Артем, позови, сейчас перезвоню. 14288, 2000. Блять, еще быстрее скажи, ёбанок, вот это. 14288, Егор. 14288, 2000. 1-4. 1. Паркировка медленно, на гавите. 1-5. 4. 2. 8. 8. 2000. Зо extremes На верхнюю сторону Хорошо, понял"
0,websdr_recording_2022-03-01T03_34_49Z_3305.0kHz.wav,ru,en,Takeoff is allowed. Takeoff is allowed. Takeoff is allowed. By people. Takeoff is allowed. We continue the takeoff. Snow 0.2. Buran 30. Apply. Lose. Snig 0.2. Buran 30. Apply. Lose. We continue the takeoff. We continue the takeoff. We continue the takeoff. We continue to take off. 我在 Valtu. At the airport? Buran. Diamond aburan. I can not. I talked. Who did you talk to? Works. Works. I was talking. Works. I was talking. Works. Works. Let's go to the other side. Change. Takeoff is allowed. Lampas and aburan. Reception. Lampas and aburan. Reception. Prodicture. Assembly. Assembly. Assembly. Takeoff is allowed. Takeoff is allowed. Kurban. Sniper. Kurban. Durban. Winter. Winter. Winter. Winter. Winter. Winter. Winter.," Взлет разрешен. Взлет разрешен. Взлет разрешен. По людям. Взлет разрешен. Взлет продолжаем. Снег 0,2. Буран 30. Наложите. Потеряйте. Сниг 0,2. Буран 30. Наложите. Потеряйте. Взлет продолжаем. Взлет продолжаем. Взлет продолжаем. Взлет продолжаем.我在 Валту. На аэродроме? Буран. Алмазский абуран. Не могу. Разговаривал. С кем разговаривал? Работает. Работает. Я разговаривал. Работает. Я разговаривал. Работает. Работает. Переходим на другую сторону. Смена. Взлет разрешен. Лампас и абуран. Прием. Лампас и абуран. Прием. Продиктур. Сборка. Сборка. Сборка. Взлет разрешен. Взлет разрешен. Курбан. Снайпер. Курбан. Дурбан. Зима. Зима. Зима. Зима. Зима. Зима. Зима."
