,File Name,Original Transcription
1335,Patriot_Front_march_today.mp4," Yeah, you can't repurpose it. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry."
1336,Patriot_Front_protestors_board_moving_van_as_they_leave_D.C._after_match_through_city..mp4, Now they're boarding their U-Hauls.
1337,Patriot_Front_Reclaim_America_march_in_DC_was_STAGED.mp4," Today in Washington DC, a group called Patriot Front marched on the Capitol in what they're calling Reclaim America. And just by looking at this, it just doesn't seem genuine whatsoever because you're seeing them all dressed in the same uniform with shields and flags marching to the Capitol, and later on at night, they're FEED THE JUSTICE IN THE HANDS OF A TEMPESTUOUS Having a speech in front of the Capitol building which just looks like a photo op of a really bad TV show on the CW where they're obviously the evil villains. And then later in the evening, they saw a video of them actually being loaded in the back of a U-Haul, which really makes me think that there's no way this is real right now because If they're being loaded in the U-Haul, that means that there's a staging area somewhere else for them to get masked up, to get uniforms, to get shields and everything, and I just- I can't imagine a group of people that love America thinking Yeah, let's do this right now because if you look on Twitter right now, what's trending is Patriot Front, but it's also trending along with the word Feds. So people think that, yeah, this might be like that other rally over outside the Capitol where people are saying, oh, justice for the people on January 6th, and then this group of fine gentlemen showed up where it just doesn't look like this is- They obviously look like they're part of an alphabet organization, and also I covered the video about that rally where it just seemed like it was a distraction for something else because it was like, for every- It was like 9 to 6, for every person that showed up actually for the protest, there was like 9 members of the press and also people that looked like this over there, which didn't seem genuine, and you knew that before where there was other hoaxes where they put together people dressed like somebody that would be scary, but it was only for somebody when they were campaigning against Glenn Youngkin They paid their own people from, I believe it was, I'm forgetting the organization right now, but a Democrat organization paid for these people to come together to make it look like there was, you know, scary bad people from the other side, and it's like, we know there's protests going on in the world right now, like what's happening in New York City against the mandates? Like, this is what a protest looks like because they're not in some uniform, all in lockstep and everything with just matching flags and shields. You see this over here where they even have flags, but it's not like the matching way over in Genoa where they're protesting the mandates over there. You're seeing another protest over in Denmark protesting the mandates. They have drums and also masks just like the Patriot Front group, but it doesn't look like that. They're all just kind of dressed in black. You're looking over in Austria where they're also protesting, and it's like, yes, they have torches and they have, you know, scary torches and the signs, but it just doesn't look like the way they're protesting in the other group, and you're also seeing this group over in Vienna today also protesting, which is all these protests over in, um, drums and flags and everything, but all these protests all across Europe because it's Saturday. And that's when usually the protests are occurring, but it looks nothing like this right now, and what I really think they're trying to do is make you think that there is a group of just Americans that love America, that want patriotism back, that they have a group called Patriot Front, and they want to reclaim America, and I just can't imagine that target demographic they think that they want you to think is joining this group is someone that's going to march like this with the drums and the flags and everything. It just seems like, who would be the group that they're targeting? Would it be like ex-military guys that love America? And I just think of every single person I know from the military, whether they're retired or they're done with it, is, whether they're retired or they're actually active, is absolutely zero of them, in my opinion, would think, okay, I'm in the military, I'm up to like the rank of corporal or sergeant right now, let me restart in a non-paid-for, non-armed, you know, military-type group. And let me be at the very bottom level again and answer to some guy that's probably going to do some serious jail time at some point in time, because I just think of, why would you sign up for this? Why would you look at what happened over to the people on January 6th at protests and they're all serving long jail sentences? Why would you think to yourself, yeah, I'm in the military and I did something for my country, let me rejoin a lesser, like quasi-military organization that's even lower than them and also probably do some long jail- like, it makes zero sense to me that this would be real. But then you look at this almost like bad television show video they recorded in the back of a U-Haul and just listen to this guy right now. We have live updates for today, we are currently in the back of a box truck, there is a caravan of box trucks heading to Washington DC where Patriot Front is going to be marching, demonstrating, and giving some speeches from Thomas Rousseau. Reclaim America! Reclaim America! And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely. And then you see them walk down the street with a police escort because you have a cop blocking traffic on the side so they can march more safely."
1338,"Patriot_Front_Washington,_DC_Demonstration-Part_1-360p-.mp4",....
1339,"Patriot_Front_Washington,_DC_Demonstration-Part_2-480p-.mp4",
1340,"Patriot_Front_Washington,_DC_Demonstration-Part_3.mp4",..
1341,PXL_20211024_232648693.mp4, Thanks for watching!
1342,PXL_20211024_232737119.mp4, Thanks for watching!
1343,PXL_20211024_232755994.mp4,
1344,PXL_20211024_232803175.mp4,
1345,PXL_20211024_232807772.mp4, Thanks for watching!
1346,PXL_20211024_232822038.mp4, Thanks for watching!
1347,PXL_20211024_232843441.mp4, That's a big banner.
1348,PXL_20211024_233058715.mp4, Thanks for watching!
1349,PXL_20211024_233128774.mp4, Let's do this shit. Let's do it.
1350,PXL_20211024_233154815.mp4, Thanks for watching!
1351,PXL_20211024_233231643.mp4, Thanks for watching!
1352,PXL_20211024_233341751.mp4, Thanks for watching!
1353,PXL_20211024_233355130.mp4, Is it fat on your end?
1354,PXL_20211024_233738075.mp4, Thank you very much.
1355,PXL_20211024_233745914.mp4, Oczywiście ли Annie Vossenberg ехать заброени медвежимо Брелианешня
1356,PXL_20211024_233759548.mp4, Thanks for watching!
1357,RALEIGH_B4_A1.MP4," Okay, it's recording. Okay, so, alright, so the one thing that can sometimes get you with this is sometimes you don't stretch it out far enough so it looks kind of folded, you know. So last time we actually did this one, what, two weeks ago with Walter, we were doing it and the train actually came by so we just hugged that pole, dude, it felt like one of those Indians trying to get on the train. Alright, so yeah, so this is how it should go, right? So we tie it off like this and then we just flip it on over, man. Okay, so you got my zip ties at the ready, right pocket. Alright, you got your zip ties? Yes, sir. Alright. What's up? What's up? Alright. Woo, alright, let's do it, let's do it. I've never seen so much trash in my whole life. Yeah, dude. Tony, we could get some good film too if we just pick that up and, like, a little garbage collector. Alright. Oh, yeah, I think we need to go out a bit further. Let's see if we get any honkers today, I love myself some of those honkers. Alright, this should be good. Stretch out. Yeah, yeah, alright, you go that way, I'm good over here, so you just go further, wait, what, what, huh? No, you should go further that way, right? There we go, see, there we go. Flip it on in. Please be recording. Okay. Flip it over. No, no, it's going to be right, Wes. Trust me, I screwed it up Friday, so I know. Just take this out. Alright, this is the last one. Alright, three, two, one, go, go, go, go. Oh, wait, crap. Is it really the wrong way? Shit. Okay."
1358,reading1.MP4," The same realization is that we save our future and the climate. What we created is not just a tradition and a nation is not rewarded, but one wherein it is necessary to remain here. To make the map, to make a nation, you must first show them what it is to be one. The truth about our future that is beyond reproach is that if we are to be a free people, it will be by the labors of our nation's men that it will be so."
1359,reading2.MP4," as old as societies themselves. From the days of prehistoric totems signaling one tribe's supremacy over another to the skyscrapers clad in LED screens that turn night into day, perception is shaped by the language of the common spaces of the social body. Art is a language."
1360,reading3.MP4, the ideas of those whose power allows their creation. There is a reason the internationalist regime wants so desperately to destroy the artful creations of our past.
1361,Rebel_HQ_The_American_Fascists_Have_Arrived....mp4," In the nation's capital, a white nationalist group known as the Patriot Front descended on the National Mall over the weekend. Its members wore masks, some carried plastic shields, and according to their banner, they were marching, as they put it, to reclaim America. White liberty, victory! We brought the helicopter out, there's tons of police. Thomas, why are we marching in D.C.? Our demonstrations are an exhibition of our unified capability to organize, to show our strength, not as brawlers or public nuisances, but as men capable of illustrating a message and seeking an America that more closely resembles the interests of its true people. You can see that- In the hands of a tempestuous mob of would-be warlords and youthful idiots! There's something almost too on the nose about having a bunch of guys dressed up like they're ready to go to war. Dressed up with battle armor and shields because in their minds, the Civil War never ended, right? And what they're chanting is always so telling. Reclaim America. When was America ever taken? And who was it taken from and by whom? Well, they feel like it's been taken from white folks. But since when are brown and black people ahead? Right? So since when are white men still not on top? They're applying logic to their anxiety. My point is to say there is just, there's something so remarkable about having a self-avowed white nationalist, white supremacist, walking, marching on a memorial for somebody who signed the Emancipation Proclamation. I'm Ravonna and welcome back to Rebel HQ. This weekend, white nationalist organization and hate group as designated by the ADL, Patriot Front, marched on the Lincoln Memorial in the nation's capital. Patriot Front split from a larger white nationalist organization called the Vanguard after the deadly Unite the Right rally in order to preserve its image moving forward. Patriot Front espouses racism, antisemitism, and other types of bigoted intolerance under the guise of preserving the ethnic and cultural origins of their European ancestors. They primarily spread their hateful propaganda through the internet, but they also distribute banners, flyers, and posters, particularly around college campuses. Patriot Front's propaganda often includes antisemitic phrases and imagery. It also regularly includes anti-communist and anti-Muslim imagery. This Patriot Front image includes a direct reference to the 14 words, a common white nationalist slogan that is directly tied to the concept of white genocide. DC locals were outraged by the Patriot Front demonstration and drove the Patriot Front members away from the Lincoln Memorial. The locals start herding the Patriot Front members towards the vans that they came in. There's a brief altercation between the locals and the white supremacists until the locals create space for them to leave. The Patriot Front members enter the van and appear to set off a smoke bomb as they're exiting, a tactic often used by the Patriot Front. The van then drives off with the cowardly white supremacists inside and the door still open. Patriot Front and other white nationalist groups like it have no legitimate grievances. There is no such thing as white genocide. America should not be a white supremacist nation. Unfortunately, these white nationalist groups feel comfortable publicly demonstrating their bigoted ideologies because the United States is a country that has white nationalist institutions. There are white nationalists in Congress. And while the Patriot Front members looked absolutely pathetic being chased back into their Penske vans, white nationalists are the largest domestic terrorist threat facing Americans. And Americans need to continue to protest and fight against these white nationalist institutions that embolden these people to act the way that they do."
1362,"Reston,_VA.mov", 2aircar3 r i
1363,Reston_VA.mov, Ok. Ok. Ok. And see.
1364,Returning_to_vehicle_exchange.MP4," Oh yeah. Nice. Hell yeah. Cut the chatter, we got to go. Cut the chatter, boys. We got both of our cars. What? We got both of our cars. Did they steal anything? No, they wetted out the windshields. Most of the cars here have flash tires. We have to, I need, I need chief. Who's calling? Chris, Alabama. Yeah, my truck's in the spot. Yes, so, tires are gone. The windshield is fractured right in front of the driver. A lot of these cars are absolutely demolished. However, the rest of it is just painted. All the windows busted out, everything. They just splashed all over the place. Ours, ours is just intact. Oh, what the, who's gonna get going with it? All right, what, uh, here. It's just the paint, they're working with acetone to scrub it off very soon. Clark, go back. However, Chris. Oh, hey, you look at that, yeah, you're back. We're good. Believe it's everybody who just arrived. If you arrived and you found a car that's vandalized and you wish to make a report, please do not leave. Did he drive over here? He drove over here. Uh, no, I don't, I don't believe he was. Wayne, New York! They got this white truck pretty good. Front tire. Fucking A. Look at Alex's side mirror and the windshield right here. Diamond C! Why do I get this fucking pan on? Someone, uh, a group of guys showed up here and forced, apparently forced to watch people out with guns. No fucking way. Really? Yeah. They had bombs and guns and were pointing to windows as they were driving away. Okay. I touched all the damn tires. You did? Okay. I'm, I'm just going to videotape everything right now. Yeah. Oh, they fucking smashed it. Yeah, smashed. I need to get to the light right now. Diesel! Diesel, Oklahoma! Where are you? I'm not stupid! They fucked our shit, dude. Apparently, I, fucking Michael, Indiana just told me that they showed up and they, they had fucking guns. Yeah. What does this say? God damn it. Who has a light? Anyone have a light? Does anybody have a light? I'm videotaping all this shit, just, just in case. You probably want to check in on that, uh, hangar on the left side of the stairs. Right here? That was not there when we left. Where? Right there. I already, I already photographed it, just in case. But, uh, that's not our hangar. Well, god damn it. Oh, shit. They just took a gun or a slingshot? Hey, is anybody, did anybody leave any personal shit in here? No, no. No? Okay, because there's a thing that says registration and insurance and that's empty. Oh, shit, yeah, they stole that then, because there was stuff in there. No, no, we already got that out of there. Okay. Is there a, uh, money check? No, probably not. Okay, there's, there's backpacks back here. I'm assuming they didn't fuck with them, but... Were those already here? No, they just put them in there. Okay. Alright. I'm gonna keep on going. Whose, whose light is this? Mine? Whose? It's not mine. Whose light is this? I asked for a light, somebody gave me this. Whose is this? Your guy's, like, where's the light? Hey, whose, whose light is this? Mine. I'm gonna keep borrowing it so I can go videotape everything else. Okay. This pile of shit is really heavy. That guy's lost. Oh, my God. What losses do we need to make? We gotta get out of here. Okay. These are the non-driving vehicles. These are vehicles driving forward. Ish, they're, they're the ones that are going... It's the only non-driving vehicle. It's the only non-driving vehicle. Okay. Okay. Everything else is just this. Here we go. Memphis, Colorado. Memphis, Colorado. Memphis, Colorado. Colorado. Hey, Colorado. What do you like to order? Oh, it's actually, it's also... I don't really know where to go yet. Is there anything broken just besides, like, the spray paint or... I, I already, I already went in and out of that truck. Uh, apparent... On which one? Guys, this tire is actually... Uh, yeah, it's got... It's under, it's on the left. What you looking for? Uh, we need to go, this tire is cut, but it's not, it's totally flat. We need to get it fixed as soon as possible before it's completely gone. Where is it cut? Johnny, do you know where it's cut? Yeah, I'm just gonna point something out to you guys. I consulted Sam. Yeah. And he recommends, if this is a rental... This is my car. This is your... My car. I'm sorry, I'm sorry. Hi, this is Freddy's, uh, U-Turn. We're on Utah. Okay, we got, we got an emergency stop. I don't know if that's... We're gonna get... We're gonna get a bunch of things for holding the label. It's still gonna be on that lamp. Yeah, I can see it. Hey, gentlemen. Jesse, Utah. Colorado. Colorado. Colorado. Okay, here you are. Both of these. Are you gonna file a report? Um... If you are, are you gonna sing to us? No, we're not. You're not going to sing? No, I'm not going to sing. Oh, you're not? No, we're not. Oh, you're not? Yeah. I'm gonna go out, I don't see where the wreck is. It said there's still Joseph Illinois... Is it wrecked? Yeah, I suppose it is."
1365,sample2.mp4, Outro
1366,Sam_MI_car.MP4," Okay, we found the old one. We might need some more over here. It's okay. Yeah, I think this thing. Here? Yeah. Nope. What if we just fly it higher? If you fly it higher, you can see it. You can't put fire on it. That's really nice of it, I think. I don't think there's any over here. Maybe a little bit. Yeah. I mean, we can distribute. I guess, yeah, I guess, Benjamin, I guess."
1367,saprring1.MP4," Alright, touch. I almost want to go up here. Go. It's a heavy do-over. It's not BJJ. Nice. Stick and move. Five seconds remaining. Ding, ding, ding, ding, ding."
1368,SC_COLUMBIA_A2.MP4, recording recording recording Thomas help he's molesting me hey tell us who's made in South Carolina I think we're doing man who Thomas we're doing great down here look we have our first member so we're gonna just do two zip ties I will try to use this I will try to use I'll try to get it around but I don't think it's gonna work not only works something like your girlfriend don't don't what are you doing oh I thought he's zipping up his jacket cuz he's cold as fuck I don't know why he's so fucking cold all pussy all right South Carolina cold to me is like 50 60 actually I was freezing I was like 67 I was like what the fuck is wrong with me oh my god game stop oh no we have to cancel everything right now just cancel the banner drop those are pretty small should be able to fit just one you think so or we need something else we can try him in the middle yeah we can try always try the side ones are more important they're all important but no more yes I think we're just have to see the one word all right unless there's some in the backseat this is okay someone's idea I'm not gonna look at who's it's not definitely yours okay it's probably yours I don't have it all right let me look at the picture is he sexy yes he is well then I don't know I didn't know you had glasses just cuz I live in this area yeah yeah you should mask up I would recommend it just so we're filming they won't have to blow your face I'm the one filming I got the I got this camera you got the really two angles yeah okay I'll help I'll be right behind I'm gonna miss also just because I live in this area and I don't need someone recognizing me by your mask no it's a lot easier as now it's don't people already recognize you by your mask yeah the one guy I'm not be recognizable let's be honest those cameras do shit I'm probably not right in there's enough two minutes the thing is okay so I'm like weirdly in this weird like like and dislike part of my community there's all like the liberals hate me but everyone is like just an average like adult actually loves me because I basically volunteer constantly like every event my family runs like the only functioning business and where I live so basically loved by all the adults I'm not working on Sunday that wasn't hyperbole they're going off trailing did you just go on the road I can't what the fuck is wrong with this how to feel about like we're not religions my first thought was am I working with Satanists no Satanists no Muslims no only Americans like you work with a pagan I'd be okay with the pain you know not picky like that because I same angle you can convert a pagan I think that's true you're gonna have a lot you're gonna have a lot harder time trying to convert a ninja no I was with a pagan I know they're at least a sign I don't know if I'd get along with them on personal scale but it must be good I'm and the sidewalks over there are you talking about no yeah sidewalk about like a string and cool down but right I'll be good fall for a poster honey we don't have anybody that'll make if there's no I did on camera are you gonna be are you gonna make those uh tick-tock videos of the paint you're gonna start putting like the paint on your nipples and your butt I'm a survivor not a victim something you learn you know like one of those whiteboards another girl's red lips on a little red-tailed deer one white guy in a black car I used to bully people in life really? for so many years I did not want to be racist I want to look at my skin color the more I avoided skin color the more skin color I was getting the more I didn't want to judge people the more people judged me the more I didn't want to judge people the more people judged me for it I mean this is fucking shit are you filming? yeah it's filming in 4k you didn't know you could do that setting? I think I did but I just never got it it's actually on the lowest quality setting yeah so you think you can put one on here? much more small? here we go yeah you can fit one hurry up come on paint facing that way let's go hurry middle one right in the middle where's the middle come on the middle there's the middle yeah who has this? no paint has to... let's put the paint there we go I'm switching come on this side alright let's see if this will work nah this ain't gonna work nothing work? I'm gonna start oh you're having to start it yeah here try to pull that paint out of your hand I'm trying to funnel
1369,SC_COLUMBIA_B1_A1.mp4," Yeah, so you think you can fit one around here? That looks pretty small. Let's hurry up and pull more car stuff. Yeah, you can fit one dude. You can definitely fit one. Alright, get my book bag and zip it for me. Main pocket? Alright, taking it out. Paint facing the highway. You're famous. Yeah? Yeah. You got this? Backwards. Yeah, you got to flip it so the paint is facing. Wait, if you drop it. Alright, so. Yeah. So that's doing good. You pull out as far as you can. Now you want to start putting her on. Yeah, try to pull out as far as you can. Yeah, try to go as far as you can. How are we going to do this without the middle one? The middle one. Is it not long enough? Oh boy, I'm sure they're going to love this. Boy Scout scale, let's go. Alright. Hey Bill, pick up the water bottle. Alright, get ready to throw. 3, 2, 1, go. Alright, we're going to go. Alright, go. Go. Yeah, head up. Alright, go. Alright, go. Alright, go. Yeah, head up."
1370,SC_COLUMBIA_B1_A2.MP4," I can't Mark how we're gonna do this without the middle one Mm-hmm no long enough We're using your shoelace right now This that's dedication, oh, yeah, we can film Oh Are you Marcus are you? Here look I'll do I'll make another No Oh boy, I'm sitting love this the cop is gonna be so confused Hang on hang on All right Hey get ready to throw Justin let's go. Yep I I I"
1371,SC_COLUMBIA_B1_A3.mp4," I'm up here, in our gas station. Uh, it's covered in mud and it's......sexy as shit. Oh, hey. You got a dinner, Kenji? Oh, yeah. I guess I think we're gonna have to wait till the morning, until it's really busy. Yeah. You got it? Yep."
1372,SC_GREENSVILLE_B1_A1.mp4," You need the glasses too, are you good? All right, let's walk it over boys Yeah, get the action shot man There you go, oh yeah guys is going on film Yep God bless Oh, yeah walking through Right here no no no just right here guys You guys are going to get a lot of this right? How is it when we go on that bridge? Uh, too late Too late, it's never too late All right, paint facing the road You guys got it on good? You sure you stretch it out? No, backwards, look So we need to prop, don't we? No, no, that's good right? Paint facing the road No, no, we're good, yeah Good Middle one first, ready? Middle one first? It doesn't matter which, just pull it as far as you can dude All right Thank you All right You guys all right? All right"
1373,SC_GREENSVILLE_B1_A3.mp4," Yeah, we should try the sunroof later dude, but that text might not be a bad idea. The cop has to look at it. Oh yeah. Do you want to be in this lane or the other lane? Yeah, left. I'm going to slow it down. Don't worry about, I got the upper view up here on the GoPro. Sweet. Yeah, more footage the better. Ha, faced. Beautiful, look at that. Yeah."
1374,SC_GREENSVILLE_B1_A4.MP4, Look at it Don't worry about I got the upper view
1375,Shield_commands_1.MP4," This is cycling as a column, right? And the columns being five and five, right? So let's get up and five and five, okay? Let's be wary with the lights. Five and five, right? One, two, three, four, five. Get back there. And then one, two, three. Ready on more? Anyway, we need more room. Y'all get over here. Now, this is what they have the cycling as a column. And I don't like it, but we're going to do it. I don't like it, guys, okay? But what they have suggested is that the column, you want to keep in front of you, the column runs all the way around, just like going back as a section, right? Like back, back, back, but this is on a bigger scale, right? Now, are you taking them around or are you going to take them through? Around is what they can do. And I don't like it. Like if it were me, I would hold ground and I would just double turn back to it. You know what I mean? Well, if we're talking about replacing ranks, you just want he cuts through here, he cuts through there. I mean, that's what I was thinking. Yeah. But you don't, I mean. At the end of the day, we can't have us doing one thing that we like better and then us doing something different. Should we film us doing it at a different work time? We can film a suggestion. Sure. We're going to throw out suggestions all day long. We catapult you over. Yeah. What? Because people are going to be tripping on everyone's feet. Yeah. Do you have something to cover that tattoo? If you have visible tattoos, you may need to be covered up. I'm low, honestly. Yeah. Thank you. Just skim it, man. We got an orange peeler in the back. That's not going to cover it. That makes editing much easier later on. Okay. It also helps keep you in case of, you know, sometimes you can make mistakes. And of course, the command is going to be cycle back. This is the section leader. It's going to be called the section leader, wing leader, over all the crew. Right. So, get your shield. That's a ready. Okay. Oh, that's fine. Okay. When I say cycle back, you guys are going to run back behind that column. Okay. Are all these going to be facing forward? Yeah. I think your back. Or do you want them literally doing something like this? The men behind you are going to be watching your back. Right. But, you know, of course, you're going to react to death. Okay. But everyone's got each other's backs. So, you're going to have to rely on the men behind you to do your back. And the guys behind these men are going to guard your back. Right. So, I'm going to call cycle back. And you all rest behind that column. Okay. All right, section cycle back. No, you've got to go behind. You've got to watch what you're doing there, Ryan. Does anyone want to take lead on that column? I'll try it out, yeah. Okay, you all come back. The other four of you. Okay. We'll do it right now. All right. You guys, the picture of the whole column behind me, okay? I'm at the end. You're kind of stepping a little bit. You know what I'm saying? That's how I would move. That's how you move. I mean, you want to keep your eyes towards the assailants, right? So, you're kind of, you know what I'm saying? Give a demonstration every time you call for movement. So, they know what they're doing. All right, you guys think you all got that? See how I moved there? Yeah, I got it. You got to be. I'll stick to the plan. Yeah. Okay. It won't really be one by one because I want the formation to be in position. All right, so you're team blue, all right? Okay, because team blue, cycle back. There you go. Yeah. Yellow, cycle back. Oh, I like it. That's not so bad. All right, blue, cycle back. There you go. Oh, I like it. That's not bad. You know what? That's not bad. Maybe I'm being overly critical. All right, yellow, cycle back. Now, something that could be handy, y'all might not like it or not, but I don't know if you're ready on that or ready on there. We both. Let's try double. No, fuck it, I'm not going to do it. I think if we could all run back into formation, that could be handy too. Like section, double back, and if everyone just did it in unison. Let's just try and see what it looks like because it could be of use in certain scenarios. Let's actually move back forward and do it. Yeah, that's fine. Let's move back forward and then we'll go back. Because I was inverted. Okay. Now, I'm going to call section because this is a whole section, right? And I'm going to call double back. Double back. All right. All right, section, double back. That's not bad. That's not bad. You want to keep your ranks tight. You want to move together. Okay. Let's try it again. And if you guys ever play any sports, you want to be like a cat. Do you want to incorporate contact with the guy in front of you so you're all paced? I mean, I don't see anything wrong with that. Okay, I'm going to try that. If you guys want to rest, almost like you're resting your shield on it, you can reach forward with the hand on the shoulder. Or you can just arm it. Even if it's just you reach out with the fingertips. Try that. Okay, we'll do fingertips. Let's do section, cycle back. And be light on your feet. That's not bad. That is not bad. Yeah. And as you're backing up, you can periodically look behind. Right, right. Depending on the scenario. And if somebody trips, you can catch them. We're all pretty tight together. A cycle back might be more appropriate, or a double back might be more appropriate. We better go ahead and solidify those turns. Well, what y'all just did was a double back. And, of course, running around the column was a cycle back. Team section, cycle back. Okay, cycle back. Pull, sit down. Okay, so. Let me look at it. I see that's probably making it there. Cycling as a row, cycling as a column. So, cycling as a column would be the two cycle back. Yes. And I just made up a flag. Did that on the fly. So, let's go through. Let's do some cycle backs again as a team, okay? Y'all get back up here. Let's get this way. There you go. All right. Blue and yellow. Just for the sake of demonstration, okay? Team blue, cycle back. There you go. Keep your ranks tight. Yellow, cycle back. Watch. Blue, be aware of your surroundings. That could be a dang building behind you. Blue, cycle back. You're light on your feet. Light on your feet. Yellow, cycle back. All right. That's not bad. Yeah, just skip around a bit. It's not going anywhere. Just get back in formation. Okay, let's do it again. Come on. Get up real close. Yeah, if you guys find that you're skipping or you pass somebody, don't freak out. Just get back in formation. There's going to be a few bumps. You want to be light on your feet. You know what I'm saying? Don't want to. But anyway. Blue, cycle back. There you go. Yellow, cycle back. Blue, cycle back. Wait for the command line. You don't want to get ahead. Then you'll be out on your own. Okay? Yellow, cycle back. There you go. I think we got that pretty much down. Does anyone have any questions on the cycling mission? Anybody at all? So come December, and we haven't seen each other or practiced anybody, you guys are going to remember this, right? And we all have contact with each other on Rocket Chat. We all have one. Any questions for anyone? Y'all get together and talk. Maybe have a beer. We can talk to each other. How it went. And we'll keep getting back. Any questions on any of those missions? So when are we going to be able to actually train this with shields? As soon as we can get some shields. Okay. Because I think that is probably going to be the most important. We're doing the best of what we can. Man, we're doing the best of what we can. Yeah. Or I'll take a bite with some polis. Well, that comes first. I don't see any need to do any more shield cycling. Let's go ahead and get into our fireman carries and any kind of medical response. Okay? If you want to help me lead that, that's fine. And Norman, you've experienced this. We're going to go with basic fireman carries, right? And if someone's limping, right, come on. So if someone's injured and they can't necessarily and one of their legs are incapacitated, you're just going to do this. Take them, Rios. Go ahead and pick them up and get them out of there. That's all you've got to do. That's your basic here. And, guys, notice too what he's doing. Go back and do it again. You're taking where his stomach is laying across of that. You could technically do it with the other side. We don't really want to do that. He may be using this. The guy's getting carried. He may be using his arm to kind of hang on and stabilize a little bit. He's got him wrapped up here with one arm. This hand's free. If you can get away with doing that, so you have one free hand to open doors, use phones, shield, whatever, coms, do it. If you can't, try to get your guy in order. It may get hectic, but have him free on either side. And remember, the thing is you could have the guy also do this. Yeah, this particular casualty is conscious, right? So he can help me out a little bit and, like, put his hand on the small of my back and help throw his weight. And you all be communicating. If he's slipping or he's having a hard time, you have other team members who say, okay, if I have to really quickly put him down and give it to the stronger guy, because in an emergency, let's say, you know, you try to pick up Chris, you can carry him for all of three seconds. You've got to tell your buddy next time, hey, let's readjust. Yeah, we're going to go over the – I don't know the exact term for it, but the two-man carry? Yeah. We'll go over that as well. One gets a leg, one gets arm. So I'll tell you what. Why don't you all pair up and let's carry one man. Did you all carry? Yeah. None of us climbed three and back. Or further. Okay. Yeah, good, good. So what? Just do it right here? You all pair up and you all go through here. I'll switch over. Okay. So if I remember, I want to know how you distribute that out. Good enough for everybody? Yeah. Let's cover that once at the floor. You feel it, Santa? Watch out, I'm going to grab you up further than my shoulder. Roll towards my head. Yeah, there you go. Get comfortable as much as you can. You feel that? Yeah. I can even do something like this if I needed to. You hear? So see how you're slipping down my back? I want you to roll this way. You can put weight on my neck. Feel that? Now let this arm go to my hand. Okay, you feel that? How's that feel? Whatever's comfortable. And you can lean forward in his neck. It's not as hard as it looks. Okay, give it a try. Take your time. Keep it stable. So from here, where you're going, it's going to be going. It's going to be going over this way. So I go over this way? I'm going to go over. Not quite, not quite. I'll get it on you. So if we're here, I'm going to go over there. He just about threw me over. I'm used to my girlfriend. I'm not like. You didn't make me say that. I'm packing into the body. You're helping me here. You're starting to lean over my shoulder as I come here. When I do this, I want a wide base of my legs. Put your hand as small as your back. And again, roll your body towards my neck. I want it right across my shoulders. You can even shift a little bit further than that. You can play around with it. I've actually got a pretty good grip on him. Is it too hectic to where if you feel him like he's falling, it's not like, oh, my gosh, I'm lifting him down. You can only learn if you're too heavy. If you can kind of get him in the brain. Ryan is going to be. You can, and I don't know if we're going to add drag straps to any of our stuff. Probably not. They can be pretty heavy set. It really doesn't screw me up that bad. You can get somebody who's much heavier. You just got to get it. Look at my shoulders. He's laying across my high shoulders. The pressure's not sliding off my back. It's coming down through my spine into my legs. I can maintain a steady walk, and if I'm in shape, I can go ahead and get a run going. It's not too hard. I can't imagine we'll be doing sprints with this guy. Let me carry that. I've got to get it in. See, so I intentionally will roll a little bit. I'll try to shift my weight as best I can. Don't expect this to be perfect. You guys have put hours in. And this is something. When you guys go back home, you're with your local guys. We'll practice on Ryan real quick just to get the movements down. You've got to be the lightest weight here. Who's the heavy? How heavy are you? 196. There we go. Shawn, what are you about? 250. Shawn's heavy. Maybe Jackson. I don't see why. Keep in mind, though, guys, if you're the one being carried, even if you're hurting, you probably will be hurt, you want to actively be trying to distribute your weight over your partner's shoulders and help them. And you're communicating the whole time. It's not the sort of nobody talk, and then fall, like none of that. You want to be kind of laying forward. Let me see if I can get you, Shawn. There you go. There's your big boy. I know I see it. Stop for one second. You bump up. I can get here. This is comfortable. This is not hard. There you go. Let's go to the Gary Meere. I think we got that. Feel the weight? Yeah. That's how I got this. Push it in a little bit. Left arm is tighter. There you go. There you go. And of course. It's all right. It's all right."
